,date,AOD
12151,2015-03-12,
12152,2015-03-12,
12153,2015-03-12,
12154,2015-03-13,
12155,2015-03-13,
12156,2015-03-13,0.219
12157,2015-03-13,
12158,2015-03-13,
12159,2015-03-13,
12160,2015-03-14,
12161,2015-03-14,
12162,2015-03-14,
12163,2015-03-14,
12164,2015-03-14,
12165,2015-03-14,
12166,2015-03-15,
12167,2015-03-15,
12168,2015-03-15,
12169,2015-03-15,
12170,2015-03-16,
12171,2015-03-16,
12172,2015-03-16,
12173,2015-03-16,
12174,2015-03-16,
12175,2015-03-16,
12176,2015-03-16,
12177,2015-03-17,
12178,2015-03-17,
12179,2015-03-17,
12180,2015-03-17,
12181,2015-03-17,
12182,2015-03-18,
12183,2015-03-18,
12184,2015-03-18,
12185,2015-03-18,
12186,2015-03-18,
12187,2015-03-19,
12188,2015-03-19,
12189,2015-03-19,
12190,2015-03-19,
12191,2015-03-20,
12192,2015-03-20,
12193,2015-03-20,
12194,2015-03-20,
12195,2015-03-20,
12196,2015-03-20,
12197,2015-03-20,
12198,2015-03-20,
12199,2015-03-21,
12200,2015-03-21,
12201,2015-03-21,
12202,2015-03-21,
12203,2015-03-21,
12204,2015-03-21,
12205,2015-03-22,
12206,2015-03-22,
12207,2015-03-22,
12208,2015-03-22,
12209,2015-03-22,
12210,2015-03-23,
12211,2015-03-23,
12212,2015-03-23,0.2316923076923077
12213,2015-03-23,
12214,2015-03-23,
12215,2015-03-24,
12216,2015-03-24,
12217,2015-03-24,
12218,2015-03-24,
12219,2015-03-24,
12220,2015-03-24,
12221,2015-03-25,
12222,2015-03-25,
12223,2015-03-25,
12224,2015-03-25,0.31063999999999997
12225,2015-03-25,
12226,2015-03-25,
12227,2015-03-25,
12228,2015-03-26,
12229,2015-03-26,
12230,2015-03-26,
12231,2015-03-26,
12232,2015-03-26,
12233,2015-03-27,
12234,2015-03-27,
12235,2015-03-27,0.22451724137931037
12236,2015-03-27,
12237,2015-03-27,
12238,2015-03-27,
12239,2015-03-28,
12240,2015-03-28,
12241,2015-03-28,
12242,2015-03-28,
12243,2015-03-28,
12244,2015-03-28,
12245,2015-03-07,
12246,2015-03-09,
12247,2015-03-11,
12248,2015-03-13,
12249,2015-03-15,
12250,2015-03-17,
12251,2015-03-19,
12252,2015-03-21,
12253,2015-03-23,
12254,2015-03-25,
12255,2015-03-29,
12256,2015-03-29,
12257,2015-03-29,
12258,2015-03-29,
12259,2015-03-29,
12260,2015-03-29,
12261,2015-03-30,
12262,2015-03-30,
12263,2015-03-30,
12264,2015-03-30,
12265,2015-03-30,
12266,2015-03-31,
12267,2015-03-31,
12268,2015-03-31,
12269,2015-03-31,
12270,2015-03-31,
12271,2015-03-31,
12272,2015-04-01,
12273,2015-04-01,
12274,2015-04-01,
12275,2015-04-01,
12276,2015-04-01,
12277,2015-04-02,
12278,2015-04-02,
12279,2015-04-02,
12280,2015-04-02,
12281,2015-04-02,
12282,2015-04-03,
12283,2015-04-03,
12284,2015-04-03,
12285,2015-04-03,
12286,2015-04-03,0.386
12287,2015-04-03,
12288,2015-04-04,
12289,2015-04-04,
12290,2015-04-04,
12291,2015-04-04,0.193
12292,2015-04-04,
12293,2015-04-05,
12294,2015-04-05,
12295,2015-04-05,
12296,2015-04-05,
12297,2015-04-05,
12298,2015-04-05,
12299,2015-04-05,
12300,2015-04-06,
12301,2015-04-06,
12302,2015-04-06,
12303,2015-04-06,
12304,2015-04-06,0.2328
12305,2015-04-06,
12306,2015-04-07,
12307,2015-04-07,
12308,2015-04-07,
12309,2015-04-07,
12310,2015-04-07,
12311,2015-04-08,
12312,2015-04-08,
12313,2015-04-08,
12314,2015-04-08,0.18529032258064515
12315,2015-04-08,
12316,2015-04-08,
12317,2015-04-09,
12318,2015-04-09,
12319,2015-04-09,
12320,2015-04-09,
12321,2015-04-10,
12322,2015-04-10,
12323,2015-04-10,
12324,2015-04-10,
12325,2015-04-10,
12326,2015-04-10,
12327,2015-04-10,
12328,2015-04-10,
12329,2015-04-11,
12330,2015-04-11,
12331,2015-04-11,
12332,2015-04-11,
12333,2015-04-12,
12334,2015-04-12,
12335,2015-04-12,
12336,2015-04-12,
12337,2015-04-12,
12338,2015-04-12,
12339,2015-04-12,
12340,2015-04-12,
12341,2015-04-13,
12342,2015-04-13,
12343,2015-04-13,
12344,2015-04-13,
12345,2015-04-13,
12346,2015-04-14,
12347,2015-04-14,
12348,2015-04-14,
12349,2015-04-14,
12350,2015-04-14,
12351,2015-04-14,
12352,2015-04-14,
12353,2015-04-15,
12354,2015-04-15,
12355,2015-04-16,
12356,2015-04-16,
12357,2015-04-16,
12358,2015-04-16,
12359,2015-04-16,
12360,2015-04-17,
12361,2015-04-17,
12362,2015-04-17,
12363,2015-04-17,
12364,2015-04-17,
12365,2015-04-17,
12366,2015-04-18,
12367,2015-04-18,
12368,2015-04-18,
12369,2015-04-18,
12370,2015-04-18,
12371,2015-04-18,
12372,2015-04-19,
12373,2015-04-19,
12374,2015-04-19,
12375,2015-04-19,
12376,2015-03-29,
12377,2015-03-30,
12378,2015-04-02,
12379,2015-04-03,
12380,2015-04-05,
12381,2015-04-07,
12382,2015-04-09,
12383,2015-04-11,
12384,2015-04-13,
12385,2015-04-15,
12386,2015-04-19,
12387,2015-04-19,
12388,2015-04-19,
12389,2015-04-20,
12390,2015-04-20,
12391,2015-04-20,
12392,2015-04-20,
12393,2015-04-20,
12394,2015-04-21,
12395,2015-04-21,
12396,2015-04-21,
12397,2015-04-21,0.32904761904761903
12398,2015-04-21,
12399,2015-04-21,
12400,2015-04-21,
12401,2015-04-22,
12402,2015-04-22,
12403,2015-04-22,
12404,2015-04-22,
12405,2015-04-22,0.30475
12406,2015-04-22,
12407,2015-04-22,
12408,2015-04-23,
12409,2015-04-23,
12410,2015-04-23,
12411,2015-04-23,
12412,2015-04-24,
12413,2015-04-24,
12414,2015-04-24,
12415,2015-04-24,
12416,2015-04-24,
12417,2015-04-24,
12418,2015-04-25,
12419,2015-04-25,
12420,2015-04-25,
12421,2015-04-25,
12422,2015-04-26,
12423,2015-04-26,
12424,2015-04-26,
12425,2015-04-26,
12426,2015-04-26,
12427,2015-04-26,
12428,2015-04-26,
12429,2015-04-26,
12430,2015-04-27,
12431,2015-04-27,
12432,2015-04-27,
12433,2015-04-27,
12434,2015-04-28,
12435,2015-04-28,
12436,2015-04-28,
12437,2015-04-28,
12438,2015-04-28,
12439,2015-04-28,
12440,2015-04-28,
12441,2015-04-29,
12442,2015-04-29,
12443,2015-04-29,
12444,2015-04-29,
12445,2015-04-29,
12446,2015-04-29,
12447,2015-04-30,
12448,2015-04-30,
12449,2015-04-30,
12450,2015-04-30,
12451,2015-04-30,
12452,2015-04-30,
12453,2015-05-01,
12454,2015-05-01,
12455,2015-05-01,
12456,2015-05-01,
12457,2015-05-01,
12458,2015-05-01,
12459,2015-05-02,
12460,2015-05-02,
12461,2015-05-02,
12462,2015-05-02,
12463,2015-05-03,
12464,2015-05-03,
12465,2015-05-03,
12466,2015-05-03,
12467,2015-05-03,
12468,2015-05-03,
12469,2015-05-03,
12470,2015-05-04,
12471,2015-05-04,
12472,2015-05-04,
12473,2015-05-04,
12474,2015-05-04,
12475,2015-05-05,
12476,2015-05-05,
12477,2015-05-05,
12478,2015-05-05,
12479,2015-05-05,
12480,2015-05-05,
12481,2015-05-05,
12482,2015-05-05,
12483,2015-05-06,
12484,2015-05-06,
12485,2015-05-06,
12486,2015-05-06,
12487,2015-05-07,
12488,2015-05-07,
12489,2015-05-07,
12490,2015-05-07,
12491,2015-05-07,
12492,2015-05-07,
12493,2015-05-07,
12494,2015-05-07,
12495,2015-05-08,
12496,2015-05-08,
12497,2015-05-08,
12498,2015-05-08,
12499,2015-05-08,
12500,2015-05-08,
12501,2015-05-09,
12502,2015-05-09,
12503,2015-05-09,0.183
12504,2015-05-09,
12505,2015-05-09,
12506,2015-05-09,
12507,2015-04-19,0.2900769230769231
12508,2015-04-21,
12509,2015-04-23,
12510,2015-04-25,
12511,2015-04-27,
12512,2015-04-28,
12513,2015-04-30,
12514,2015-05-02,
12515,2015-05-04,
12516,2015-05-06,
12517,2015-05-10,
12518,2015-05-10,
12519,2015-05-10,
12520,2015-05-10,
12521,2015-05-10,
12522,2015-05-11,
12523,2015-05-11,
12524,2015-05-11,
12525,2015-05-11,
12526,2015-05-11,
12527,2015-05-12,
12528,2015-05-12,
12529,2015-05-12,
12530,2015-05-12,0.3736666666666667
12531,2015-05-12,
12532,2015-05-12,
12533,2015-05-12,
12534,2015-05-13,
12535,2015-05-13,
12536,2015-05-13,
12537,2015-05-13,
12538,2015-05-13,
12539,2015-05-14,
12540,2015-05-14,
12541,2015-05-14,
12542,2015-05-14,
12543,2015-05-14,
12544,2015-05-14,
12545,2015-05-15,
12546,2015-05-15,
12547,2015-05-15,
12548,2015-05-15,0.195
12549,2015-05-15,
12550,2015-05-16,
12551,2015-05-16,
12552,2015-05-16,
12553,2015-05-16,
12554,2015-05-16,
12555,2015-05-16,
12556,2015-05-17,
12557,2015-05-17,
12558,2015-05-17,
12559,2015-05-17,
12560,2015-05-17,
12561,2015-05-18,
12562,2015-05-18,
12563,2015-05-18,
12564,2015-05-18,
12565,2015-05-18,
12566,2015-05-18,
12567,2015-05-19,
12568,2015-05-19,
12569,2015-05-19,
12570,2015-05-19,
12571,2015-05-19,
12572,2015-05-19,
12573,2015-05-20,
12574,2015-05-20,
12575,2015-05-20,
12576,2015-05-20,
12577,2015-05-20,
12578,2015-05-20,
12579,2015-05-21,
12580,2015-05-21,
12581,2015-05-21,
12582,2015-05-21,
12583,2015-05-21,
12584,2015-05-21,
12585,2015-05-22,
12586,2015-05-22,
12587,2015-05-22,
12588,2015-05-22,
12589,2015-05-22,
12590,2015-05-22,
12591,2015-05-23,
12592,2015-05-23,
12593,2015-05-23,
12594,2015-05-23,
12595,2015-05-23,
12596,2015-05-23,
12597,2015-05-23,
12598,2015-05-24,
12599,2015-05-24,
12600,2015-05-24,
12601,2015-05-24,
12602,2015-05-24,0.191
12603,2015-05-24,
12604,2015-05-24,
12605,2015-05-25,
12606,2015-05-25,0.097
12607,2015-05-25,
12608,2015-05-25,
12609,2015-05-26,
12610,2015-05-26,
12611,2015-05-26,
12612,2015-05-26,
12613,2015-05-26,
12614,2015-05-26,
12615,2015-05-27,
12616,2015-05-27,
12617,2015-05-27,
12618,2015-05-27,
12619,2015-05-27,
12620,2015-05-28,
12621,2015-05-28,
12622,2015-05-28,
12623,2015-05-28,
12624,2015-05-28,0.26674000000000003
12625,2015-05-28,
12626,2015-05-28,
12627,2015-05-29,
12628,2015-05-29,
12629,2015-05-29,
12630,2015-05-29,
12631,2015-05-29,
12632,2015-05-30,
12633,2015-05-30,
12634,2015-05-30,
12635,2015-05-30,
12636,2015-05-30,
12637,2015-05-30,
12638,2015-05-10,
12639,2015-05-12,
12640,2015-05-14,
12641,2015-05-15,
12642,2015-05-17,
12643,2015-05-19,
12644,2015-05-21,0.2149111111111111
12645,2015-05-23,
12646,2015-05-25,
12647,2015-05-27,
12648,2015-05-31,
12649,2015-05-31,
12650,2015-05-31,
12651,2015-05-31,0.156
12652,2015-05-31,
12653,2015-05-31,
12654,2015-06-01,
12655,2015-06-01,
12656,2015-06-01,
12657,2015-06-01,
12658,2015-06-01,
12659,2015-06-02,
12660,2015-06-02,
12661,2015-06-02,
12662,2015-06-02,
12663,2015-06-02,
12664,2015-06-02,
12665,2015-06-03,
12666,2015-06-03,
12667,2015-06-03,0.324
12668,2015-06-03,
12669,2015-06-03,
12670,2015-06-04,
12671,2015-06-04,
12672,2015-06-04,
12673,2015-06-04,0.41271428571428576
12674,2015-06-04,
12675,2015-06-04,
12676,2015-06-04,
12677,2015-06-05,
12678,2015-06-05,
12679,2015-06-05,
12680,2015-06-05,
12681,2015-06-05,
12682,2015-06-06,
12683,2015-06-06,
12684,2015-06-06,
12685,2015-06-06,
12686,2015-06-06,0.18380000000000002
12687,2015-06-06,
12688,2015-06-06,
12689,2015-06-07,
12690,2015-06-07,
12691,2015-06-07,
12692,2015-06-07,
12693,2015-06-08,
12694,2015-06-08,
12695,2015-06-08,
12696,2015-06-08,
12697,2015-06-08,0.21231818181818182
12698,2015-06-08,
12699,2015-06-08,
12700,2015-06-08,
12701,2015-06-09,
12702,2015-06-09,
12703,2015-06-09,
12704,2015-06-09,
12705,2015-06-09,
12706,2015-06-09,
12707,2015-06-10,
12708,2015-06-10,
12709,2015-06-10,
12710,2015-06-10,
12711,2015-06-10,
12712,2015-06-10,
12713,2015-06-11,
12714,2015-06-11,
12715,2015-06-11,0.4057777777777778
12716,2015-06-11,
12717,2015-06-11,
12718,2015-06-12,
12719,2015-06-12,
12720,2015-06-12,
12721,2015-06-12,
12722,2015-06-12,
12723,2015-06-12,
12724,2015-06-13,
12725,2015-06-13,
12726,2015-06-13,
12727,2015-06-13,0.47000000000000003
12728,2015-06-13,
12729,2015-06-13,
12730,2015-06-13,
12731,2015-06-14,
12732,2015-06-14,
12733,2015-06-14,
12734,2015-06-14,
12735,2015-06-14,
12736,2015-06-15,
12737,2015-06-15,
12738,2015-06-15,0.15602272727272729
12739,2015-06-15,
12740,2015-06-15,
12741,2015-06-15,
12742,2015-06-16,
12743,2015-06-16,
12744,2015-06-16,
12745,2015-06-16,
12746,2015-06-16,
12747,2015-06-17,
12748,2015-06-17,0.18715384615384617
12749,2015-06-17,
12750,2015-06-17,
12751,2015-06-17,
12752,2015-06-17,
12753,2015-06-18,
12754,2015-06-18,
12755,2015-06-18,
12756,2015-06-18,
12757,2015-06-18,
12758,2015-06-19,
12759,2015-06-19,
12760,2015-06-19,
12761,2015-06-19,
12762,2015-06-19,
12763,2015-06-19,
12764,2015-06-20,
12765,2015-06-20,
12766,2015-06-20,
12767,2015-06-20,0.40745454545454546
12768,2015-06-20,
12769,2015-05-30,
12770,2015-06-01,
12771,2015-06-03,
12772,2015-06-05,
12773,2015-06-07,
12774,2015-06-09,
12775,2015-06-11,
12776,2015-06-13,
12777,2015-06-15,
12778,2015-06-16,
12779,2015-06-20,
12780,2015-06-21,
12781,2015-06-21,
12782,2015-06-21,
12783,2015-06-21,
12784,2015-06-21,
12785,2015-06-21,
12786,2015-06-22,
12787,2015-06-22,
12788,2015-06-22,
12789,2015-06-22,
12790,2015-06-22,
12791,2015-06-22,
12792,2015-06-23,
12793,2015-06-23,
12794,2015-06-23,
12795,2015-06-23,
12796,2015-06-23,
12797,2015-06-24,
12798,2015-06-24,
12799,2015-06-24,
12800,2015-06-24,0.14682608695652175
12801,2015-06-24,
12802,2015-06-24,
12803,2015-06-24,
12804,2015-06-25,
12805,2015-06-25,
12806,2015-06-25,
12807,2015-06-25,
12808,2015-06-25,0.13040625
12809,2015-06-25,
12810,2015-06-25,
12811,2015-06-26,
12812,2015-06-26,0.1805
12813,2015-06-26,
12814,2015-06-26,
12815,2015-06-27,
12816,2015-06-27,
12817,2015-06-27,
12818,2015-06-27,
12819,2015-06-27,
12820,2015-06-27,
12821,2015-06-28,
12822,2015-06-28,
12823,2015-06-28,
12824,2015-06-28,
12825,2015-06-28,
12826,2015-06-29,
12827,2015-06-29,
12828,2015-06-29,
12829,2015-06-29,
12830,2015-06-29,0.16985714285714287
12831,2015-06-29,
12832,2015-06-29,
12833,2015-06-29,
12834,2015-06-30,
12835,2015-06-30,
12836,2015-06-30,
12837,2015-06-30,
12838,2015-07-01,
12839,2015-07-01,
12840,2015-07-01,
12841,2015-07-01,0.13665277777777776
12842,2015-07-01,
12843,2015-07-01,
12844,2015-07-01,
12845,2015-07-02,
12846,2015-07-02,
12847,2015-07-02,
12848,2015-07-02,0.12333333333333334
12849,2015-07-02,
12850,2015-07-03,
12851,2015-07-03,
12852,2015-07-03,
12853,2015-07-03,
12854,2015-07-03,
12855,2015-07-03,
12856,2015-07-04,
12857,2015-07-04,
12858,2015-07-04,
12859,2015-07-04,0.14697560975609755
12860,2015-07-04,
12861,2015-07-05,
12862,2015-07-05,0.09233333333333334
12863,2015-07-05,
12864,2015-07-05,
12865,2015-07-05,
12866,2015-07-06,
12867,2015-07-06,
12868,2015-07-06,0.2515714285714286
12869,2015-07-06,
12870,2015-07-06,
12871,2015-07-06,
12872,2015-07-07,
12873,2015-07-07,
12874,2015-07-07,
12875,2015-07-07,
12876,2015-07-07,
12877,2015-07-07,
12878,2015-07-08,
12879,2015-07-08,
12880,2015-07-08,
12881,2015-07-08,0.2117
12882,2015-07-08,
12883,2015-07-08,
12884,2015-07-09,
12885,2015-07-09,
12886,2015-07-09,
12887,2015-07-09,0.154
12888,2015-07-09,
12889,2015-07-09,
12890,2015-07-10,
12891,2015-07-10,
12892,2015-07-10,0.17132
12893,2015-07-10,
12894,2015-07-10,
12895,2015-07-10,
12896,2015-07-10,
12897,2015-07-11,
12898,2015-07-11,
12899,2015-07-11,
12900,2015-07-11,
12901,2015-06-20,
12902,2015-06-22,0.19691071428571427
12903,2015-06-24,
12904,2015-06-26,
12905,2015-06-28,
12906,2015-06-30,
12907,2015-07-02,
12908,2015-07-04,
12909,2015-07-06,
12910,2015-07-08,
12911,2015-07-11,
12912,2015-07-11,
12913,2015-07-12,
12914,2015-07-12,
12915,2015-07-12,0.15525
12916,2015-07-12,
12917,2015-07-12,
12918,2015-07-13,
12919,2015-07-13,
12920,2015-07-13,
12921,2015-07-13,0.2692307692307692
12922,2015-07-13,
12923,2015-07-14,
12924,2015-07-14,
12925,2015-07-14,0.20500000000000002
12926,2015-07-14,
12927,2015-07-14,
12928,2015-07-14,
12929,2015-07-15,
12930,2015-07-15,
12931,2015-07-15,
12932,2015-07-15,
12933,2015-07-15,
12934,2015-07-15,
12935,2015-07-15,
12936,2015-07-16,
12937,2015-07-16,
12938,2015-07-16,
12939,2015-07-16,
12940,2015-07-16,
12941,2015-07-16,
12942,2015-07-17,
12943,2015-07-17,
12944,2015-07-17,0.16503076923076923
12945,2015-07-17,
12946,2015-07-17,
12947,2015-07-17,
12948,2015-07-18,
12949,2015-07-18,
12950,2015-07-18,
12951,2015-07-18,0.20266666666666666
12952,2015-07-18,
12953,2015-07-18,
12954,2015-07-19,
12955,2015-07-19,
12956,2015-07-19,0.22
12957,2015-07-19,
12958,2015-07-19,
12959,2015-07-19,
12960,2015-07-20,
12961,2015-07-20,
12962,2015-07-20,
12963,2015-07-20,
12964,2015-07-20,0.214375
12965,2015-07-20,
12966,2015-07-21,
12967,2015-07-21,
12968,2015-07-21,
12969,2015-07-21,
12970,2015-07-22,
12971,2015-07-22,
12972,2015-07-22,
12973,2015-07-22,
12974,2015-07-22,0.32660000000000006
12975,2015-07-22,
12976,2015-07-22,
12977,2015-07-23,
12978,2015-07-23,
12979,2015-07-23,
12980,2015-07-23,
12981,2015-07-23,
12982,2015-07-24,
12983,2015-07-24,
12984,2015-07-24,
12985,2015-07-24,
12986,2015-07-24,0.20243037974683545
12987,2015-07-24,
12988,2015-07-25,
12989,2015-07-25,
12990,2015-07-25,
12991,2015-07-25,
12992,2015-07-25,
12993,2015-07-25,
12994,2015-07-26,
12995,2015-07-26,
12996,2015-07-26,
12997,2015-07-26,0.22958333333333336
12998,2015-07-26,
12999,2015-07-26,
13000,2015-07-26,
13001,2015-07-27,
13002,2015-07-27,
13003,2015-07-27,
13004,2015-07-27,
13005,2015-07-27,0.2331875
13006,2015-07-27,
13007,2015-07-27,
13008,2015-07-28,
13009,2015-07-28,
13010,2015-07-28,0.159
13011,2015-07-28,
13012,2015-07-29,
13013,2015-07-29,
13014,2015-07-29,
13015,2015-07-29,0.19292307692307695
13016,2015-07-29,
13017,2015-07-29,
13018,2015-07-29,
13019,2015-07-30,
13020,2015-07-30,
13021,2015-07-30,
13022,2015-07-30,
13023,2015-07-30,
13024,2015-07-31,
13025,2015-07-31,
13026,2015-07-31,
13027,2015-07-31,
13028,2015-07-31,0.31575862068965516
13029,2015-07-31,
13030,2015-07-31,
13031,2015-07-31,
13032,2015-08-01,
13033,2015-07-11,0.25
13034,2015-07-13,
13035,2015-07-15,0.18380582524271843
13036,2015-07-17,
13037,2015-07-19,
13038,2015-07-21,
13039,2015-07-22,
13040,2015-07-24,
13041,2015-07-26,
13042,2015-07-28,
13043,2015-08-01,
13044,2015-08-01,
13045,2015-08-01,
13046,2015-08-02,
13047,2015-08-02,
13048,2015-08-02,
13049,2015-08-02,0.26565625
13050,2015-08-02,
13051,2015-08-02,
13052,2015-08-02,
13053,2015-08-03,
13054,2015-08-03,
13055,2015-08-03,
13056,2015-08-03,
13057,2015-08-03,
13058,2015-08-04,
13059,2015-08-04,
13060,2015-08-04,
13061,2015-08-04,0.18166666666666667
13062,2015-08-04,
13063,2015-08-04,
13064,2015-08-04,
13065,2015-08-05,
13066,2015-08-05,
13067,2015-08-05,
13068,2015-08-05,0.279
13069,2015-08-05,
13070,2015-08-05,
13071,2015-08-06,
13072,2015-08-06,
13073,2015-08-06,
13074,2015-08-06,
13075,2015-08-06,
13076,2015-08-07,
13077,2015-08-07,
13078,2015-08-07,
13079,2015-08-07,0.20516666666666666
13080,2015-08-07,
13081,2015-08-07,
13082,2015-08-07,
13083,2015-08-08,
13084,2015-08-08,
13085,2015-08-08,
13086,2015-08-08,
13087,2015-08-09,
13088,2015-08-09,
13089,2015-08-09,
13090,2015-08-09,
13091,2015-08-09,0.3014848484848485
13092,2015-08-09,
13093,2015-08-09,
13094,2015-08-10,
13095,2015-08-10,
13096,2015-08-10,
13097,2015-08-10,
13098,2015-08-10,
13099,2015-08-11,
13100,2015-08-11,
13101,2015-08-11,
13102,2015-08-11,0.16171428571428573
13103,2015-08-11,
13104,2015-08-11,
13105,2015-08-11,
13106,2015-08-11,
13107,2015-08-12,
13108,2015-08-12,
13109,2015-08-12,
13110,2015-08-12,0.388
13111,2015-08-12,
13112,2015-08-12,
13113,2015-08-13,
13114,2015-08-13,
13115,2015-08-13,
13116,2015-08-13,
13117,2015-08-13,
13118,2015-08-14,
13119,2015-08-14,
13120,2015-08-14,0.2566071428571428
13121,2015-08-14,0.22454545454545455
13122,2015-08-14,
13123,2015-08-14,
13124,2015-08-15,
13125,2015-08-15,0.2
13126,2015-08-15,
13127,2015-08-15,
13128,2015-08-15,
13129,2015-08-15,
13130,2015-08-16,
13131,2015-08-16,
13132,2015-08-16,
13133,2015-08-16,0.37985714285714284
13134,2015-08-16,
13135,2015-08-16,
13136,2015-08-16,
13137,2015-08-17,
13138,2015-08-17,
13139,2015-08-17,
13140,2015-08-17,
13141,2015-08-17,
13142,2015-08-18,
13143,2015-08-18,
13144,2015-08-18,
13145,2015-08-18,
13146,2015-08-18,
13147,2015-08-19,
13148,2015-08-19,
13149,2015-08-19,
13150,2015-08-19,
13151,2015-08-19,0.5345
13152,2015-08-19,
13153,2015-08-19,
13154,2015-08-20,
13155,2015-08-20,
13156,2015-08-20,0.47500000000000003
13157,2015-08-20,
13158,2015-08-20,
13159,2015-08-20,
13160,2015-08-21,
13161,2015-08-21,
13162,2015-08-21,
13163,2015-08-21,0.4455333333333334
13164,2015-08-21,
13165,2015-08-01,
13166,2015-08-03,
13167,2015-08-05,
13168,2015-08-07,
13169,2015-08-08,
13170,2015-08-10,
13171,2015-08-12,
13172,2015-08-14,
13173,2015-08-16,
13174,2015-08-18,
13175,2015-08-22,
13176,2015-08-22,
13177,2015-08-22,
13178,2015-08-22,
13179,2015-08-22,
13180,2015-08-23,
13181,2015-08-23,
13182,2015-08-23,
13183,2015-08-23,
13184,2015-08-23,0.22536
13185,2015-08-23,
13186,2015-08-23,
13187,2015-08-24,
13188,2015-08-24,
13189,2015-08-24,
13190,2015-08-24,
13191,2015-08-24,
13192,2015-08-25,
13193,2015-08-25,
13194,2015-08-25,
13195,2015-08-25,
13196,2015-08-25,
13197,2015-08-26,
13198,2015-08-26,
13199,2015-08-26,
13200,2015-08-26,
13201,2015-08-26,
13202,2015-08-27,
13203,2015-08-27,
13204,2015-08-27,
13205,2015-08-27,0.21
13206,2015-08-27,
13207,2015-08-27,
13208,2015-08-27,
13209,2015-08-28,
13210,2015-08-28,
13211,2015-08-28,
13212,2015-08-28,
13213,2015-08-28,0.37660000000000005
13214,2015-08-28,
13215,2015-08-29,
13216,2015-08-29,
13217,2015-08-29,0.24286666666666668
13218,2015-08-29,
13219,2015-08-30,
13220,2015-08-30,
13221,2015-08-30,
13222,2015-08-30,
13223,2015-08-30,
13224,2015-08-30,
13225,2015-08-30,
13226,2015-08-31,
13227,2015-08-31,
13228,2015-08-31,
13229,2015-08-31,
13230,2015-08-31,
13231,2015-09-01,
13232,2015-09-01,
13233,2015-09-01,
13234,2015-09-01,
13235,2015-09-01,0.25363157894736843
13236,2015-09-01,
13237,2015-09-01,
13238,2015-09-01,
13239,2015-09-02,
13240,2015-09-02,
13241,2015-09-02,
13242,2015-09-02,
13243,2015-09-03,
13244,2015-09-03,
13245,2015-09-03,
13246,2015-09-03,0.39843333333333336
13247,2015-09-03,
13248,2015-09-03,
13249,2015-09-03,
13250,2015-09-04,
13251,2015-09-04,
13252,2015-09-04,
13253,2015-09-04,0.48333333333333334
13254,2015-09-04,
13255,2015-09-04,
13256,2015-09-05,
13257,2015-09-05,
13258,2015-09-05,
13259,2015-09-05,0.2088
13260,2015-09-05,
13261,2015-09-05,
13262,2015-09-05,
13263,2015-09-06,
13264,2015-09-06,
13265,2015-09-06,0.3606666666666667
13266,2015-09-06,
13267,2015-09-06,
13268,2015-09-07,
13269,2015-09-07,
13270,2015-09-07,
13271,2015-09-07,
13272,2015-09-07,
13273,2015-09-08,
13274,2015-09-08,
13275,2015-09-08,
13276,2015-09-08,0.18990384615384617
13277,2015-09-08,
13278,2015-09-08,
13279,2015-09-08,
13280,2015-09-09,
13281,2015-09-09,
13282,2015-09-09,
13283,2015-09-09,
13284,2015-09-09,
13285,2015-09-10,
13286,2015-09-10,
13287,2015-09-10,
13288,2015-09-10,0.13867372881355933
13289,2015-09-10,
13290,2015-09-10,
13291,2015-09-10,
13292,2015-09-11,
13293,2015-09-11,
13294,2015-09-11,
13295,2015-09-11,
13296,2015-09-11,
13297,2015-08-21,
13298,2015-08-23,
13299,2015-08-26,
13300,2015-08-27,
13301,2015-08-29,
13302,2015-08-31,
13303,2015-09-02,
13304,2015-09-04,
13305,2015-09-06,
13306,2015-09-08,
13307,2015-01-22,
13308,2015-02-12,
13309,2015-03-05,
13310,2015-03-27,
13311,2015-04-17,
13312,2015-05-08,
13313,2015-05-28,
13314,2015-06-18,
13315,2015-07-10,
13316,2015-07-30,
13317,2015-09-12,
13318,2015-09-12,
13319,2015-09-12,
13320,2015-09-12,0.41355555555555557
13321,2015-09-12,
13322,2015-09-12,
13323,2015-09-12,
13324,2015-09-12,
13325,2015-09-13,
13326,2015-09-13,
13327,2015-09-13,
13328,2015-09-14,
13329,2015-09-14,
13330,2015-09-14,0.64625
13331,2015-09-14,
13332,2015-09-14,
13333,2015-09-15,
13334,2015-09-15,
13335,2015-09-15,
13336,2015-09-15,
13337,2015-09-15,
13338,2015-09-15,
13339,2015-09-16,
13340,2015-09-16,
13341,2015-09-16,
13342,2015-09-16,
13343,2015-09-16,
13344,2015-09-16,
13345,2015-09-17,
13346,2015-09-17,
13347,2015-09-17,
13348,2015-09-17,
13349,2015-09-17,0.3449375
13350,2015-09-17,
13351,2015-09-17,
13352,2015-09-18,
13353,2015-09-18,
13354,2015-09-18,
13355,2015-09-18,
13356,2015-09-18,
13357,2015-09-19,
13358,2015-09-19,
13359,2015-09-19,
13360,2015-09-19,0.41655882352941176
13361,2015-09-19,
13362,2015-09-19,
13363,2015-09-20,
13364,2015-09-20,
13365,2015-09-20,
13366,2015-09-20,
13367,2015-09-20,
13368,2015-09-20,
13369,2015-09-20,
13370,2015-09-21,
13371,2015-09-21,
